time0001.png, 0, 0, 56, 52, 98, 83, 78, 97
time0002.png, 56, 0, 64, 58, 95, 79, 73, 95
time0003.png, 120, 0, 72, 64, 92, 76, 68, 92
time0004.png, 192, 0, 80, 74, 88, 69, 64, 89
time0005.png, 272, 0, 94, 82, 84, 63, 54, 87
time0006.png, 366, 0, 106, 90, 78, 58, 48, 84
time0007.png, 472, 0, 120, 98, 73, 54, 39, 80
time0008.png, 592, 0, 114, 104, 70, 51, 48, 77
time0009.png, 706, 0, 138, 110, 67, 49, 27, 73
time0010.png, 844, 0, 148, 116, 63, 46, 21, 70
time0011.png, 0, 116, 154, 122, 61, 43, 17, 67
time0012.png, 154, 116, 156, 126, 65, 41, 11, 65
time0013.png, 310, 116, 162, 130, 63, 40, 7, 62
time0014.png, 472, 116, 148, 134, 61, 38, 23, 60
time0015.png, 620, 116, 152, 136, 60, 38, 20, 58
time0016.png, 772, 116, 156, 140, 59, 36, 17, 56
time0017.png, 0, 256, 162, 144, 56, 34, 14, 54
time0018.png, 162, 256, 168, 146, 53, 34, 11, 52
time0019.png, 330, 256, 172, 148, 52, 33, 8, 51
time0020.png, 502, 256, 176, 152, 51, 31, 5, 49
time0021.png, 678, 256, 180, 156, 49, 29, 3, 47
time0022.png, 0, 412, 184, 134, 47, 53, 1, 45
time0023.png, 184, 412, 186, 138, 44, 51, 2, 43
time0024.png, 370, 412, 188, 138, 44, 51, 0, 43
time0025.png, 558, 412, 108, 102, 67, 50, 57, 80
time0026.png, 666, 412, 90, 90, 66, 63, 76, 79
time0027.png, 756, 412, 96, 96, 64, 58, 72, 78
time0028.png, 852, 412, 78, 4, 65, 114, 89, 114
