01.png, 2, 2, 130, 58, 5, 76, 5, 6
02.png, 134, 2, 130, 124, 5, 7, 5, 9
03.png, 266, 2, 130, 72, 6, 5, 4, 63
04.png, 398, 2, 112, 104, 14, 17, 14, 19
05.png, 2, 128, 116, 110, 13, 13, 11, 17
06.png, 120, 128, 112, 70, 14, 14, 14, 56
07.png, 234, 128, 108, 72, 14, 16, 18, 52
achievements.png, 344, 128, 94, 88, 23, 25, 23, 27
arrow.png, 2, 240, 88, 58, 25, 40, 27, 42
key.png, 92, 240, 82, 88, 30, 28, 28, 24
leaderboard.png, 176, 240, 102, 68, 19, 36, 19, 36
levels.png, 280, 240, 84, 86, 28, 27, 28, 27
movie.png, 366, 240, 86, 86, 27, 27, 27, 27
replay.png, 2, 330, 86, 84, 27, 28, 27, 28
settings.png, 90, 330, 88, 86, 26, 27, 26, 27
