waves0001.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0002.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0003.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0004.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0005.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0006.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0007.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0008.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0009.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0010.png, 2, 2, 0, 0, 0, 0, 280, 280
waves0011.png, 4, 2, 248, 42, 13, 230, 19, 8
waves0012.png, 254, 2, 252, 42, 7, 230, 21, 8
waves0013.png, 2, 46, 196, 32, 39, 235, 45, 13
waves0014.png, 200, 46, 200, 32, 38, 235, 42, 13
waves0015.png, 2, 80, 210, 34, 34, 234, 36, 12
waves0016.png, 214, 80, 216, 36, 30, 233, 34, 11
waves0017.png, 2, 118, 224, 36, 26, 233, 30, 11
waves0018.png, 228, 118, 230, 36, 23, 234, 27, 10
waves0019.png, 2, 156, 238, 38, 19, 233, 23, 9
waves0020.png, 242, 156, 244, 40, 15, 231, 21, 9
waves0021.png, 2, 198, 248, 42, 14, 230, 18, 8
waves0022.png, 252, 198, 250, 42, 12, 230, 18, 8
waves0023.png, 2, 242, 254, 42, 7, 230, 19, 8
waves0024.png, 258, 242, 252, 42, 7, 230, 21, 8
waves0025.png, 2, 286, 188, 30, 44, 236, 48, 14
waves0026.png, 192, 286, 196, 32, 39, 235, 45, 13
waves0027.png, 2, 320, 200, 32, 38, 235, 42, 13
waves0028.png, 204, 320, 210, 34, 34, 234, 36, 12
waves0029.png, 2, 2, 0, 0, 0, 0, 280, 280
