frog-jump0001.png, 2, 2, 106, 124, 83, 104, 91, 52
frog-jump0002.png, 110, 2, 108, 158, 78, 51, 94, 71
frog-jump0003.png, 220, 2, 114, 158, 72, 21, 94, 101
frog-jump0004.png, 336, 2, 120, 144, 73, 0, 87, 136
frog-jump0005.png, 458, 2, 138, 128, 61, 2, 81, 150
frog-jump0006.png, 598, 2, 140, 146, 63, 25, 77, 109
frog-jump0007.png, 740, 2, 138, 144, 73, 40, 69, 96
frog-jump0008.png, 880, 2, 114, 126, 76, 72, 90, 82
frog-jump0009.png, 2, 162, 110, 122, 79, 91, 91, 67
frog-jump0010.png, 114, 162, 116, 120, 76, 112, 88, 48
frog-jump0011.png, 232, 162, 110, 124, 80, 106, 90, 50
frog-jump0012.png, 2, 2, 106, 124, 83, 104, 91, 52
frog-jump0013.png, 2, 2, 106, 124, 83, 104, 91, 52
frog-jump0014.png, 2, 2, 106, 124, 83, 104, 91, 52
frog-jump0015.png, 110, 2, 108, 158, 78, 51, 94, 71
frog-jump0016.png, 220, 2, 114, 158, 72, 21, 94, 101
frog-jump0017.png, 336, 2, 120, 144, 73, 0, 87, 136
frog-jump0018.png, 344, 162, 138, 128, 61, 2, 81, 150
frog-jump0019.png, 484, 162, 140, 148, 63, 25, 77, 107
frog-jump0020.png, 626, 162, 138, 144, 73, 43, 69, 93
frog-jump0021.png, 766, 162, 114, 126, 76, 78, 90, 76
frog-jump0022.png, 882, 162, 110, 124, 79, 99, 91, 57
frog-jump0023.png, 2, 312, 232, 132, 20, 126, 28, 22
frog-jump0024.png, 236, 312, 190, 138, 40, 115, 50, 27
frog-jump0025.png, 428, 312, 202, 146, 32, 108, 46, 26
frog-jump0026.png, 632, 312, 218, 146, 23, 108, 39, 26
frog-jump0027.png, 2, 460, 236, 146, 16, 109, 28, 25
frog-jump0028.png, 240, 460, 216, 122, 36, 133, 28, 25
frog-jump0029.png, 458, 460, 254, 130, 16, 126, 10, 24
frog-jump0030.png, 714, 460, 254, 132, 16, 125, 10, 23
frog-jump0031.png, 2, 608, 280, 132, 0, 125, 0, 23
frog-jump0032.png, 284, 608, 280, 130, 0, 126, 0, 24
frog-jump0033.png, 566, 608, 278, 126, 0, 132, 2, 22
frog-jump0034.png, 2, 742, 278, 126, 0, 132, 2, 22
frog-jump0035.png, 282, 742, 280, 116, 0, 142, 0, 22
frog-jump0036.png, 564, 742, 280, 112, 0, 142, 0, 26
frog-jump0037.png, 2, 870, 274, 92, 0, 162, 6, 26
frog-jump0038.png, 278, 870, 274, 94, 0, 161, 6, 25
frog-jump0039.png, 554, 870, 266, 92, 7, 163, 7, 25
frog-jump0040.png, 2, 966, 270, 92, 3, 164, 7, 24
frog-jump0041.png, 274, 966, 270, 72, 4, 185, 6, 23
frog-jump0042.png, 546, 966, 270, 72, 4, 185, 6, 23
frog-jump0043.png, 2, 1060, 274, 58, 4, 199, 2, 23
frog-jump0044.png, 278, 1060, 268, 60, 10, 198, 2, 22
frog-jump0045.png, 548, 1060, 272, 42, 7, 216, 1, 22
frog-jump0046.png, 2, 1122, 264, 42, 8, 216, 8, 22
frog-jump0047.png, 268, 1122, 264, 42, 8, 216, 8, 22
frog-jump0048.png, 534, 1122, 266, 36, 7, 217, 7, 27
frog-jump0049.png, 2, 1166, 266, 38, 7, 216, 7, 26
frog-jump0050.png, 270, 1166, 262, 38, 10, 216, 8, 26
frog-jump0051.png, 534, 1166, 264, 38, 8, 217, 8, 25
frog-jump0052.png, 2, 1206, 266, 36, 7, 219, 7, 25
frog-jump0053.png, 270, 1206, 266, 40, 7, 216, 7, 24
frog-jump0054.png, 538, 1206, 266, 38, 7, 217, 7, 25
frog-jump0055.png, 2, 1248, 268, 40, 5, 217, 7, 23
frog-jump0056.png, 272, 1248, 268, 38, 6, 218, 6, 24
frog-jump0057.png, 542, 1248, 268, 38, 5, 218, 7, 24
frog-jump0058.png, 2, 1290, 230, 40, 24, 218, 26, 22
frog-jump0059.png, 234, 1290, 232, 38, 20, 218, 28, 24
frog-jump0060.png, 468, 1290, 180, 30, 50, 222, 50, 28
frog-jump0061.png, 650, 1290, 184, 30, 49, 223, 47, 27
frog-jump0062.png, 2, 1332, 192, 30, 46, 223, 42, 27
frog-jump0063.png, 196, 1332, 200, 32, 40, 221, 40, 27
frog-jump0064.png, 398, 1332, 0, 0, 0, 0, 280, 280
frog-jump0065.png, 398, 1332, 0, 0, 0, 0, 280, 280
