dust0001.png, 98, 176, 56, 12, 111, 106, 113, 22
dust0002.png, 2, 178, 94, 20, 95, 98, 91, 22
dust0003.png, 2, 146, 122, 28, 79, 90, 79, 22
dust0004.png, 170, 142, 144, 34, 68, 84, 68, 22
dust0005.png, 170, 98, 154, 42, 63, 76, 63, 22
dust0006.png, 2, 52, 156, 46, 62, 72, 62, 22
dust0007.png, 2, 2, 158, 48, 61, 70, 61, 22
dust0008.png, 326, 130, 160, 40, 61, 78, 59, 22
dust0009.png, 328, 44, 162, 42, 60, 76, 58, 22
dust0010.png, 328, 88, 162, 40, 61, 76, 57, 24
dust0011.png, 162, 2, 164, 44, 60, 74, 56, 22
dust0012.png, 160, 52, 166, 44, 58, 74, 56, 22
dust0013.png, 2, 100, 166, 44, 59, 74, 55, 22
dust0014.png, 328, 2, 166, 40, 59, 73, 55, 27
dust0015.png, 160, 98, 0, 0, 0, 0, 280, 140
dust0016.png, 160, 98, 0, 0, 0, 0, 280, 140
dust0017.png, 160, 98, 0, 0, 0, 0, 280, 140
