color-red0001.png, 338, 258, 110, 124, 13, 10, 17, 6
color-red0002.png, 226, 134, 110, 124, 13, 10, 17, 6
color-red0003.png, 2, 386, 110, 122, 13, 12, 17, 6
color-red0004.png, 114, 508, 110, 120, 13, 14, 17, 6
color-red0005.png, 226, 506, 110, 120, 13, 14, 17, 6
color-red0006.png, 338, 506, 110, 118, 13, 16, 17, 6
color-red0007.png, 114, 384, 110, 122, 13, 12, 17, 6
color-red0008.png, 338, 130, 110, 126, 13, 8, 17, 6
color-red0009.png, 226, 2, 110, 130, 13, 4, 17, 6
color-red0010.png, 2, 2, 110, 132, 13, 2, 17, 6
color-red0011.png, 114, 2, 110, 130, 13, 4, 17, 6
color-red0012.png, 338, 2, 110, 126, 13, 8, 17, 6
color-red0013.png, 226, 260, 110, 122, 13, 12, 17, 6
color-red0014.png, 2, 510, 110, 118, 13, 16, 17, 6
color-red0015.png, 338, 384, 110, 120, 13, 14, 17, 6
color-red0016.png, 226, 384, 110, 120, 13, 14, 17, 6
color-red0017.png, 2, 262, 110, 122, 13, 12, 17, 6
color-red0018.png, 114, 260, 110, 122, 13, 12, 17, 6
color-red0019.png, 2, 136, 110, 124, 13, 10, 17, 6
color-red0020.png, 114, 134, 110, 124, 13, 10, 17, 6
color-red0021.png, 338, 258, 110, 124, 13, 10, 17, 6
color-red0022.png, 338, 258, 110, 124, 13, 10, 17, 6
color-red0023.png, 338, 258, 110, 124, 13, 10, 17, 6
color-red0024.png, 338, 258, 110, 124, 13, 10, 17, 6
color-red0025.png, 338, 258, 110, 124, 13, 10, 17, 6
