box0001.png, 1732, 272, 88, 88, 0, 0, 0, 0
box0002.png, 1642, 272, 88, 88, 0, 0, 0, 0
box0003.png, 1552, 272, 88, 88, 0, 0, 0, 0
box0004.png, 1462, 270, 88, 88, 0, 0, 0, 0
box0005.png, 1372, 270, 88, 88, 0, 0, 0, 0
box0006.png, 1282, 270, 88, 88, 0, 0, 0, 0
box0007.png, 1912, 243, 88, 88, 0, 0, 0, 0
box0008.png, 1822, 243, 88, 88, 0, 0, 0, 0
box0009.png, 1732, 182, 88, 88, 0, 0, 0, 0
box0010.png, 1642, 182, 88, 88, 0, 0, 0, 0
box0011.png, 1552, 182, 88, 88, 0, 0, 0, 0
box0012.png, 1462, 180, 88, 88, 0, 0, 0, 0
box0013.png, 1372, 180, 88, 88, 0, 0, 0, 0
box0014.png, 1282, 180, 88, 88, 0, 0, 0, 0
box0015.png, 1912, 153, 88, 88, 0, 0, 0, 0
box0016.png, 1822, 153, 88, 88, 0, 0, 0, 0
box0017.png, 1732, 92, 88, 88, 0, 0, 0, 0
box0018.png, 1642, 92, 88, 88, 0, 0, 0, 0
box0019.png, 1552, 92, 88, 88, 0, 0, 0, 0
box0020.png, 1462, 90, 88, 88, 0, 0, 0, 0
box0021.png, 1372, 90, 88, 88, 0, 0, 0, 0
box0022.png, 1282, 90, 88, 88, 0, 0, 0, 0
build-bg-tile.png, 0, 958, 1280, 4, 0, 0, 0, 0
build-bg.png, 0, 0, 1280, 956, 0, 0, 0, 0
build-cloud1.png, 1830, 82, 179, 69, 0, 0, 0, 0
build-cloud2.png, 1830, 0, 204, 80, 0, 0, 0, 0
build-cloud3.png, 1282, 0, 274, 88, 0, 0, 0, 0
build-cloud4.png, 1558, 0, 270, 90, 0, 0, 0, 0
hook.png, 1822, 333, 79, 159, 153, 15, 153, 211
