4pixels.png, 2, 1016, 0, 0, 0, 0, 5, 5
cloud_01.png, 356, 475, 155, 55, 4, 2, 4, 6
cloud_02.png, 197, 373, 258, 100, 2, 2, 2, 4
cloud_03.png, 2, 926, 270, 88, 5, 2, 5, 6
cloud_04.png, 274, 937, 173, 66, 1, 2, 1, 4
stick_03_01.png, 457, 419, 188, 42, 0, 0, 0, 0
stick_03_02.png, 457, 375, 188, 42, 0, 0, 0, 0
stick_03_03.png, 457, 331, 188, 42, 0, 0, 0, 0
tree_01.png, 2, 513, 224, 411, 0, 0, 0, 0
tree_02.png, 396, 2, 126, 327, 0, 40, 98, 44
tree_03.png, 228, 475, 126, 231, 0, 90, 98, 90
tree_04.png, 2, 2, 193, 509, 4, 0, 0, 0
tree_05.png, 274, 708, 151, 227, 46, 141, 0, 141
tree_06.png, 197, 2, 197, 369, 0, 70, 0, 70
