skate-frog0001.png, 206, 352, 202, 168, 94, 63, 32, 49
skate-frog0002.png, 414, 332, 202, 170, 94, 61, 32, 49
skate-frog0003.png, 2, 694, 202, 176, 94, 59, 32, 45
skate-frog0004.png, 210, 166, 202, 184, 94, 63, 32, 33
skate-frog0005.png, 2, 332, 202, 182, 94, 64, 32, 34
skate-frog0006.png, 2, 516, 202, 176, 94, 66, 32, 38
skate-frog0007.png, 520, 164, 226, 166, 70, 69, 32, 45
skate-frog0008.png, 520, 2, 242, 160, 54, 71, 32, 49
skate-frog0009.png, 264, 2, 254, 162, 42, 69, 32, 49
skate-frog0010.png, 2, 2, 260, 162, 36, 69, 32, 49
skate-frog0011.png, 764, 2, 234, 162, 62, 69, 32, 49
skate-frog0012.png, 748, 166, 224, 164, 72, 67, 32, 49
skate-frog0013.png, 2, 166, 206, 164, 90, 67, 32, 49
skate-frog0014.png, 618, 500, 202, 166, 94, 65, 32, 49
skate-frog0015.png, 618, 332, 202, 166, 94, 65, 32, 49
speedup0001.png, 206, 352, 202, 168, 94, 63, 32, 49
speedup0002.png, 414, 332, 202, 170, 94, 61, 32, 49
speedup0003.png, 2, 694, 202, 176, 94, 59, 32, 45
speedup0004.png, 210, 166, 202, 184, 94, 63, 32, 33
speedup0005.png, 2, 332, 202, 182, 94, 64, 32, 34
speedup0006.png, 2, 516, 202, 176, 94, 66, 32, 38
speedup0007.png, 520, 164, 226, 166, 70, 69, 32, 45
speedup0008.png, 520, 2, 242, 160, 54, 71, 32, 49
speedup0009.png, 264, 2, 254, 162, 42, 69, 32, 49
speedup0010.png, 2, 2, 260, 162, 36, 69, 32, 49
speedup0011.png, 764, 2, 234, 162, 62, 69, 32, 49
speedup0012.png, 748, 166, 224, 164, 72, 67, 32, 49
speedup0013.png, 2, 166, 206, 164, 90, 67, 32, 49
speedup0014.png, 618, 500, 202, 166, 94, 65, 32, 49
speedup0015.png, 618, 332, 202, 166, 94, 65, 32, 49
