astrofrog0001.png, 2, 2, 112, 102, 102, 76, 66, 102
astrofrog0002.png, 116, 2, 112, 100, 103, 78, 65, 102
astrofrog0003.png, 230, 2, 114, 98, 102, 80, 64, 102
astrofrog0004.png, 346, 2, 114, 94, 102, 84, 64, 102
astrofrog0005.png, 462, 2, 112, 78, 104, 100, 64, 102
astrofrog0006.png, 576, 2, 114, 82, 103, 96, 63, 102
astrofrog0007.png, 692, 2, 114, 86, 104, 92, 62, 102
astrofrog0008.png, 808, 2, 114, 102, 104, 76, 62, 102
astrofrog0009.png, 924, 2, 114, 106, 105, 72, 61, 102
astrofrog0010.png, 1040, 2, 116, 110, 104, 68, 60, 102
astrofrog0011.png, 1158, 2, 114, 114, 106, 64, 60, 102
astrofrog0012.png, 1274, 2, 114, 118, 107, 60, 59, 102
astrofrog0013.png, 1390, 2, 116, 116, 105, 62, 59, 102
astrofrog0014.png, 1508, 2, 114, 114, 106, 64, 60, 102
astrofrog0015.png, 1624, 2, 114, 112, 106, 66, 60, 102
astrofrog0016.png, 1740, 2, 114, 110, 106, 68, 60, 102
astrofrog0017.png, 1856, 2, 114, 108, 106, 70, 60, 102
astrofrog0018.png, 2, 122, 114, 106, 106, 72, 60, 102
astrofrog0019.png, 118, 122, 114, 104, 106, 74, 60, 102
astrofrog0020.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0021.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0022.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0023.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0024.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0025.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0026.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0027.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0028.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0029.png, 234, 122, 114, 104, 106, 74, 60, 102
astrofrog0030.png, 350, 122, 114, 104, 106, 74, 60, 102
astrofrog0031.png, 466, 122, 114, 104, 106, 74, 60, 102
